symbol,ThaiCompanyName,EngCompanyName,logo
SET:SCB,บริษัท เอสซีบี เอกซ์ จำกัด (มหาชน),SCB X PCL,https://s3-symbol-logo.tradingview.com/the-siam-commercial-bank-public-company.svg
SET:SCC,บริษัท ปูนซิเมนต์ไทย จำกัด(มหาชน),SIAM CEMENT CO,https://s3-symbol-logo.tradingview.com/the-siam-cement-public-company-limited.svg
SET:SCCC,บริษัท ปูนซีเมนต์นครหลวง จำกัด (มหาชน),SIAM CITY CEMENT PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/siam-city-cement-public-company-limited.svg
SET:SCG,บริษัท ราชพัฒนา เอ็นเนอร์ยี จำกัด (มหาชน),RATCH PATHANA ENERGY PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/ratch-pathana-energy-public-company-non-voting.svg
SET:SCGD,บริษัท เอสซีจี เดคคอร์ จำกัด (มหาชน),SCG DECOR PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/scg-decor-public-company-limited-non-voting.svg
SET:SCGP,บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),SCG PACKAGING PCL,https://s3-symbol-logo.tradingview.com/scg-packaging.svg
SET:SCI,บริษัท เอสซีไอ อีเลคตริค จำกัด (มหาชน),SCI ELECTRIC PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/sci-electric-public-company-limited-non-voting.svg
SET:SCL,บริษัท เอส.ซี.แอล.มอเตอร์ พาร์ท จำกัด (มหาชน),S.C.L. MOTOR PART PCL,https://s3-symbol-logo.tradingview.com/scl-motor-part-pcl.svg
SET:SCM,บริษัท ซัคเซสมอร์ บีอิ้งค์ จำกัด (มหาชน),SUCCESSMORE BEING PCL,https://s3-symbol-logo.tradingview.com/successmore-being-pcl.svg
SET:SCN,บริษัท สแกน อินเตอร์ จำกัด (มหาชน),SCAN INTER PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/scan-inter-public-co-ltd.svg
SET:SCP,บริษัท ทักษิณคอนกรีต จำกัด (มหาชน),SOUTHERN CONCRETE PILE CO,https://s3-symbol-logo.tradingview.com/southern-concrete-pile-co.svg
SET:SDC,บริษัท สามารถ ดิจิตอล จำกัด (มหาชน),SAMART DIGITAL PCL,https://s3-symbol-logo.tradingview.com/samart-digital-public-company-limited.svg
SET:SE,บริษัท สยามอีสต์ โซลูชั่น จำกัด (มหาชน),SIAMEAST SOLUTIONS PCL,https://s3-symbol-logo.tradingview.com/siam-east-solutions.svg
SET:SE-ED,บริษัท ซีเอ็ดยูเคชั่น จำกัด (มหาชน),SE-EDUCATION,https://s3-symbol-logo.tradingview.com/se-education.svg
SET:SEAFCO,บริษัท ซีฟโก้ จำกัด (มหาชน),SEAFCO PUBLIC CO L,https://s3-symbol-logo.tradingview.com/seafco-public-co-l.svg
SET:SEAOIL,บริษัท ซีออยล์ จำกัด (มหาชน),SEA OIL PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/sea-oil-public-company-limited.svg
SET:SECURE,บริษัท เอ็นฟอร์ซ ซีเคียว จำกัด (มหาชน),NFORCE SECURE PCL,https://s3-symbol-logo.tradingview.com/nforce-secure-pcl.svg
SET:SEI,บริษัท เอสอีไอ เมดิคัล จำกัด (มหาชน),SEI MEDICAL PCL,https://s3-symbol-logo.tradingview.com/sei-medical-pcl.svg
SET:SELIC,บริษัท ซีลิค คอร์พ จำกัด (มหาชน),SELIC CORP PCL,https://s3-symbol-logo.tradingview.com/selic-pcl.svg
SET:SENA,บริษัท เสนาดีเวลลอปเม้นท์ จำกัด (มหาชน),SENA DEVELOPMENT PUBLIC COMPANY LTD,https://s3-symbol-logo.tradingview.com/sena-development-public-company-ltd.svg
SET:SENX,บริษัท เซ็น เอกซ์ จำกัด (มหาชน),SEN X PCL,https://s3-symbol-logo.tradingview.com/sen-x-pcl.svg
SET:SFLEX,บริษัท สตาร์เฟล็กซ์ จำกัด (มหาชน),STARFLEX PCL,https://s3-symbol-logo.tradingview.com/starflex-pcl.svg
SET:SFT,บริษัท ชริ้งเฟล็กซ์ (ประเทศไทย) จำกัด (มหาชน),SHRINKFLEX (THAILAND) PCL,https://s3-symbol-logo.tradingview.com/shrinkflex-thailand-pcl.svg
SET:SGC,บริษัท เอสจี แคปปิตอล จำกัด (มหาชน),SG CAPITAL PCL,https://s3-symbol-logo.tradingview.com/sg-capital-pcl.svg
SET:SGF,บริษัท เอสจีเอฟ แคปปิตอล จำกัด (มหาชน),SGF CAPITAL PCL,https://s3-symbol-logo.tradingview.com/sgf-capital.svg
SET:SGP,บริษัท สยามแก๊ส แอนด์ ปิโตรเคมีคัลส์ จำกัด (มหาชน),SIAMGAS AND PETROCHEMICALS PUB CO,https://s3-symbol-logo.tradingview.com/siamgas-and-petrochemicals.svg
SET:SHANG,บริษัท แชงกรี-ลา โฮเต็ล จำกัด (มหาชน),SHANGRI-LA HOTEL BANGKOK,https://s3-symbol-logo.tradingview.com/shangri-la-hkd.svg
SET:SHR,บริษัท เอส โฮเทล แอนด์ รีสอร์ท จำกัด (มหาชน),S HOTELS AND RESORTS PCL,https://s3-symbol-logo.tradingview.com/s-hotels-and-resorts-public-company.svg
SET:SIAM,บริษัท สยามสตีลอินเตอร์เนชั่นแนล จำกัด (มหาชน),SIAM STEEL INTERNATIONAL,https://s3-symbol-logo.tradingview.com/siam-steel-international.svg
SET:SICT,บริษัท ซิลิคอน คราฟท์ เทคโนโลยี จำกัด (มหาชน),SILICON CRAFT TECHNOLOGY PCL,https://s3-symbol-logo.tradingview.com/silicon-craft-technology.svg
SET:SIMAT,บริษัท ไซแมท เทคโนโลยี จำกัด (มหาชน),SIMAT TECHNOLOGIES PUBLIC CO. LTD.,https://s3-symbol-logo.tradingview.com/simat-technologies-public-co-ltd.svg
SET:SINGER,บริษัท ซิงเกอร์ประเทศไทย จำกัด (มหาชน),SINGER THAILAND PCL,https://s3-symbol-logo.tradingview.com/singer.svg
SET:SINO,บริษัท ไซโน โลจิสติกส์ คอร์ปอเรชั่น จำกัด (มหาชน),SINO LOGISTICS CORPORATION PCL,https://s3-symbol-logo.tradingview.com/sino-logistics-pcl.svg
SET:SIRI,บริษัท แสนสิริ จำกัด (มหาชน),SANSIRI CO,https://s3-symbol-logo.tradingview.com/sansiri.svg
SET:SIS,บริษัท เอสไอเอส ดิสทริบิวชั่น (ประเทศไทย) จำกัด (มหาชน),SIS DISTRIBUTION (THAILAND) PCL,https://s3-symbol-logo.tradingview.com/sis-distribution-thailand.svg
SET:SISB,บริษัท เอสไอเอสบี จำกัด (มหาชน),SISB PCL,https://s3-symbol-logo.tradingview.com/sisb-pcl.svg
SET:SITHAI,บริษัท ศรีไทยซุปเปอร์แวร์ จำกัด (มหาชน),SRITHAI SUPERWARE,https://s3-symbol-logo.tradingview.com/srithai-superware.svg
SET:SJWD,บริษัท เอสซีจี เจดับเบิ้ลยูดี โลจิสติกส์ จำกัด (มหาชน),SCGJWD LOGISTICS PCL,https://s3-symbol-logo.tradingview.com/jwd-infologistics.svg
SET:SK,บริษัท ศิรกร จำกัด (มหาชน),SIRAKORN PCL,https://s3-symbol-logo.tradingview.com/sirakorn-public-company-limited.svg
SET:SKE,บริษัท สากล เอนเนอยี จำกัด (มหาชน),SAKOL ENERGY PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/sakol-energy-public-company-limited.svg
SET:SKN,บริษัท ส.กิจชัย เอ็นเตอร์ไพรส์ จำกัด (มหาชน),S.KIJCHAI ENTERPRISE PCL,https://s3-symbol-logo.tradingview.com/skijchai-enterprise-pcl.svg
SET:SKR,บริษัท ศิครินทร์ จำกัด (มหาชน),SIKARIN PUBLIC CO,https://s3-symbol-logo.tradingview.com/sikarin-public-company-limited.svg
SET:SKY,บริษัท สกาย ไอซีที จำกัด (มหาชน),SKY ICT PCL,https://s3-symbol-logo.tradingview.com/sky-ict-pcl.svg
SET:SLP,บริษัท สาลี่ พริ้นท์ติ้ง จำกัด (มหาชน),SALEE PRINTING PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/salee-printing-public-co-ltd.svg
SET:SM,บริษัท สตาร์ มันนี่ จำกัด (มหาชน),STAR MONEY PCL,https://s3-symbol-logo.tradingview.com/star-money-pcl.svg
SET:SMART,บริษัท สมาร์ทคอนกรีต จำกัด (มหาชน),SMART CONCRETE PCL,https://s3-symbol-logo.tradingview.com/smart-concrete-pcl.svg
SET:SMD100,บริษัท เอสเอ็มดี ไรส์ จำกัด (มหาชน),SMD RISE PCL,https://s3-symbol-logo.tradingview.com/saintmed.svg
SET:SMIT,บริษัท สหมิตรเครื่องกล จำกัด (มหาชน),SAHAMIT MACHINERY PUBLIC CO LI,https://s3-symbol-logo.tradingview.com/sahamit-machinery-public-co-li.svg
SET:SMPC,บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน),SAHAMITR PRESSURE CONTAINER CO,https://s3-symbol-logo.tradingview.com/sahamitr-pressure-container-co.svg
SET:SMT,บริษัท สตาร์ส ไมโครอิเล็กทรอนิกส์ (ประเทศไทย) จำกัด (มหาชน),STARS MICROELECTRONICS (THAILAND) P,https://s3-symbol-logo.tradingview.com/stars-microelectronics.svg
SET:SNC,บริษัท เอส เอ็น ซี ฟอร์เมอร์ จำกัด (มหาชน),SNC FORMER PUBLIC CO LIMITED,https://s3-symbol-logo.tradingview.com/snc-former-public-co-limited.svg
SET:SNNP,บริษัท ศรีนานาพร มาร์เก็ตติ้ง จำกัด (มหาชน),SRINANAPORN MARKETING PCL,https://s3-symbol-logo.tradingview.com/srinanaporn-marketing.svg
SET:SNP,บริษัท เอส แอนด์ พี ซินดิเคท จำกัด (มหาชน),S & P SYNDICATE PUBLIC COMPANY LTD,https://s3-symbol-logo.tradingview.com/s-and-p-syndicate-public-company-ltd.svg
SET:SNPS,บริษัท สเปเชี่ยลตี้ เนเชอรัล โปรดักส์ จำกัด (มหาชน),SPECIALTY NATURAL PRODUCTS PCL,https://s3-symbol-logo.tradingview.com/specialty-natural-products-pcl.svg
SET:SO,บริษัท สยามราชธานี จำกัด (มหาชน),SIAMRAJATHANEE PCL,https://s3-symbol-logo.tradingview.com/siamrajathanee-pcl.svg
SET:SOLAR,บริษัท โซลาร์ตรอน จำกัด (มหาชน),SOLARTRON PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/solartron-public-co-ltd.svg
SET:SONIC,บริษัท โซนิค อินเตอร์เฟรท จำกัด (มหาชน),SONIC INTERFREIGHT PCL,https://s3-symbol-logo.tradingview.com/sonic-interfreight.svg
SET:SORKON,บริษัท ส. ขอนแก่นฟู้ดส์ จำกัด (มหาชน),S. KHONKAEN FOODS PCL,https://s3-symbol-logo.tradingview.com/s-khonkaen-foods-pcl.svg
SET:SPA,บริษัท สยามเวลเนสกรุ๊ป จำกัด (มหาชน),SIAM WELLNESS GROUP PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/siam-wellness-public-co-ltd.svg
SET:SPACK,บริษัท เอส. แพ็ค แอนด์ พริ้นท์ จำกัด (มหาชน),S PACK & PRINT,https://s3-symbol-logo.tradingview.com/s-pack-and-print.svg
SET:SPALI,บริษัท ศุภาลัย จำกัด (มหาชน),SUPALAI PUBLIC CO,https://s3-symbol-logo.tradingview.com/supalai-public-company-limited.svg
SET:SPC,บริษัท สหพัฒนพิบูล จำกัด (มหาชน),SAHA PATHANAPIBUL,https://s3-symbol-logo.tradingview.com/saha-pathanapibul-public-company-limited.svg
SET:SPCG,บริษัท เอสพีซีจี จำกัด (มหาชน),SPCG PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/spcg-public-company-limited.svg
SET:SPG,บริษัท สยามภัณฑ์กรุ๊ป จำกัด (มหาชน),SIAM PAN GROUP,https://s3-symbol-logo.tradingview.com/siam-pan.svg
SET:SPI,บริษัท สหพัฒนาอินเตอร์โฮลดิ้ง จำกัด (มหาชน),SAHA PATHANA INTER-HLDG CO,https://s3-symbol-logo.tradingview.com/saha-pathana-inter-holding.svg
SET:SPRC,บริษัท สตาร์ ปิโตรเลียม รีไฟน์นิ่ง จำกัด (มหาชน),STAR PETROLEUM REFINING PLC,https://s3-symbol-logo.tradingview.com/star-petroleum-refining.svg
SET:SPREME,บริษัท สุพรีม ดิสทิบิวชั่น จำกัด (มหาชน),SUPREME DISTRIBUTION PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/supreme-distribution-public-company.svg
SET:SPVI,บริษัท เอส พี วี ไอ จำกัด (มหาชน),S P V I PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/s-p-v-i.svg
SET:SQ,บริษัท สหกลอิควิปเมนท์ จำกัด (มหาชน),SAHAKOL EQUIPMENT PCL,https://s3-symbol-logo.tradingview.com/sahakol-equipment-pcl.svg
SET:SR,บริษัท สยามราช จำกัด (มหาชน),SIAMRAJ PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/siamraj-public-company-limited.svg
SET:SRICHA,บริษัท ศรีราชาคอนสตรัคชั่น จำกัด (มหาชน),SRIRACHA CONSTRUCTION PUBLIC CO,https://s3-symbol-logo.tradingview.com/sriracha-construction-public-co.svg
SET:SRS,บริษัท สิริซอฟต์ จำกัด (มหาชน),SIRISOFT PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/sirisoft-public-company-limited.svg
SET:SSF,บริษัท สุรพลฟู้ดส์ จำกัด (มหาชน),SURAPON FOODS PUBLIC CO,https://s3-symbol-logo.tradingview.com/surapon-foods-public-co.svg
